parent_asin,review_count,sentiment_score_mean,positive_ratio,negative_ratio,normalized_sentiment_mean,normalized_review_volume,product_potential_score
B0BZKKY978,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZMQYHW2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZNLYWBQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZNZ2M6J,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZDWGL19,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZGV4PDL,1,3.0,1.0,0.0,1.0,0.0,0.7
B007M58WWO,1,3.0,1.0,0.0,1.0,0.0,0.7
B0075VFKI4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0075VFKKM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0071KSMSY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0071O4EZK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0072C80WY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0072LATE2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0073A1EBE,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZK3HGPS,1,3.0,1.0,0.0,1.0,0.0,0.7
B007OZNZQ0,1,3.0,1.0,0.0,1.0,0.0,0.7
B007P2NKNU,1,3.0,1.0,0.0,1.0,0.0,0.7
B007P4XIV2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZHJFFQ5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0066AESOC,1,3.0,1.0,0.0,1.0,0.0,0.7
B005RUP5UI,1,3.0,1.0,0.0,1.0,0.0,0.7
B005RY2BTC,1,3.0,1.0,0.0,1.0,0.0,0.7
B005S0KE7G,1,3.0,1.0,0.0,1.0,0.0,0.7
B005T3ZI6E,1,3.0,1.0,0.0,1.0,0.0,0.7
B0067HY7HW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0067Y5B7A,1,3.0,1.0,0.0,1.0,0.0,0.7
B00685TFLG,1,3.0,1.0,0.0,1.0,0.0,0.7
B006897FQE,1,3.0,1.0,0.0,1.0,0.0,0.7
B005TUQV0E,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C157NRF9,1,3.0,1.0,0.0,1.0,0.0,0.7
B005VBNYDS,1,3.0,1.0,0.0,1.0,0.0,0.7
B005VGOAOK,1,3.0,1.0,0.0,1.0,0.0,0.7
B005VGOBTO,1,3.0,1.0,0.0,1.0,0.0,0.7
B005QPXEK2,1,3.0,1.0,0.0,1.0,0.0,0.7
B005QR58CC,1,3.0,1.0,0.0,1.0,0.0,0.7
B005ZUNQUQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B005WUHAE2,1,3.0,1.0,0.0,1.0,0.0,0.7
B005X64OT4,1,3.0,1.0,0.0,1.0,0.0,0.7
B005X6F9Y8,1,3.0,1.0,0.0,1.0,0.0,0.7
B005XNXB78,1,3.0,1.0,0.0,1.0,0.0,0.7
B005UUY24A,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1H63159,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1B8VYNY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1SG4FHJ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1SJVWTY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1THWLST,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1V2WF1W,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1V5SRCW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1K1G1KX,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1N5FPZC,1,3.0,1.0,0.0,1.0,0.0,0.7
B005NHR6MU,1,3.0,1.0,0.0,1.0,0.0,0.7
B0065VKQ34,1,3.0,1.0,0.0,1.0,0.0,0.7
B005LKKNQA,1,3.0,1.0,0.0,1.0,0.0,0.7
B005LTIJZI,1,3.0,1.0,0.0,1.0,0.0,0.7
B005LW1AT2,1,3.0,1.0,0.0,1.0,0.0,0.7
B005M8GT1O,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C1NTC6M1,1,3.0,1.0,0.0,1.0,0.0,0.7
B0068LWHPQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B006B1C3UW,1,3.0,1.0,0.0,1.0,0.0,0.7
B006BJ21V0,1,3.0,1.0,0.0,1.0,0.0,0.7
B0064I7CIU,1,3.0,1.0,0.0,1.0,0.0,0.7
B0064I7J60,1,3.0,1.0,0.0,1.0,0.0,0.7
B0064L8Q1E,1,3.0,1.0,0.0,1.0,0.0,0.7
B005NIVSVY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0063KGRBW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0063N7UGA,1,3.0,1.0,0.0,1.0,0.0,0.7
B006422BWS,1,3.0,1.0,0.0,1.0,0.0,0.7
B006422WSG,1,3.0,1.0,0.0,1.0,0.0,0.7
B006473T9M,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZQ8FW4F,1,3.0,1.0,0.0,1.0,0.0,0.7
B0071369KE,1,3.0,1.0,0.0,1.0,0.0,0.7
B00715CTVU,1,3.0,1.0,0.0,1.0,0.0,0.7
B00715CU4Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B006XA7JY6,1,3.0,1.0,0.0,1.0,0.0,0.7
B005TGKX9S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZT5JSTV,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZTF3GPM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZPBRVDF,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZPC1SM5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZPD8RPP,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZPJV6MG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZPP7YHT,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZVF3W2L,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZW3GKMK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0BZW9BLWN,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C14L1HPS,1,3.0,1.0,0.0,1.0,0.0,0.7
B006YG88YY,1,3.0,1.0,0.0,1.0,0.0,0.7
B005TI1ILS,1,3.0,1.0,0.0,1.0,0.0,0.7
B006HIKIP6,1,3.0,1.0,0.0,1.0,0.0,0.7
B006HX9DZC,1,3.0,1.0,0.0,1.0,0.0,0.7
B006C00HFK,1,3.0,1.0,0.0,1.0,0.0,0.7
B006DTXIHE,1,3.0,1.0,0.0,1.0,0.0,0.7
B006F34ZIY,1,3.0,1.0,0.0,1.0,0.0,0.7
B006FD5RQ8,1,3.0,1.0,0.0,1.0,0.0,0.7
B006G4SRXQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B006PTOFCE,1,3.0,1.0,0.0,1.0,0.0,0.7
B006J70YRM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0063K4NN6,1,3.0,1.0,0.0,1.0,0.0,0.7
B006K555EU,1,3.0,1.0,0.0,1.0,0.0,0.7
B006LQH2B2,1,3.0,1.0,0.0,1.0,0.0,0.7
B006GQIIEM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0060DW03G,1,3.0,1.0,0.0,1.0,0.0,0.7
B0061MRHZW,1,3.0,1.0,0.0,1.0,0.0,0.7
B00632MUHA,1,3.0,1.0,0.0,1.0,0.0,0.7
B006MPRFJQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B006N1TF7E,1,3.0,1.0,0.0,1.0,0.0,0.7
B006OS8UM2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0066HA1PU,1,3.0,1.0,0.0,1.0,0.0,0.7
B0063JAUR0,1,3.0,1.0,0.0,1.0,0.0,0.7
B006JH8T3S,1,3.0,1.0,0.0,1.0,0.0,0.7
B003LY0QH4,1,3.0,1.0,0.0,1.0,0.0,0.7
B003M2YT96,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4P475C7,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4P6C6NM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4PV3181,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4TXH4W7,1,3.0,1.0,0.0,1.0,0.0,0.7
B00419ZT4I,1,3.0,1.0,0.0,1.0,0.0,0.7
B0041HXGIQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZWN7DW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZWXDE0,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2LMM8X3,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZX8N44,1,3.0,1.0,0.0,1.0,0.0,0.7
B003SWLRLS,1,3.0,1.0,0.0,1.0,0.0,0.7
B003T9W250,1,3.0,1.0,0.0,1.0,0.0,0.7
B003TWOGH4,1,3.0,1.0,0.0,1.0,0.0,0.7
B003TZM6AK,1,3.0,1.0,0.0,1.0,0.0,0.7
B003U46SWC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003U9RHM2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0040RT4S8,1,3.0,1.0,0.0,1.0,0.0,0.7
B0040ZCZHC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VNA5R6,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZX8B2S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4GMXYGK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C461JPR5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4628N5V,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C46HBG9F,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C46VF5GR,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C48XL8M7,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C493YD8M,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4LW67ZG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4P11F1C,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C49M9KPL,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4LVWRBK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4DTCKS5,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4F2NHWH,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4F815VH,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4F9T488,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4XQ34T3,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4Y7T5Z3,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4J8WG1G,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4KBLJHD,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4LF1T4X,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4LF3H7D,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4LQRN6N,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4CBWNMK,1,3.0,1.0,0.0,1.0,0.0,0.7
B00466YF9G,1,3.0,1.0,0.0,1.0,0.0,0.7
B00466ZAOA,1,3.0,1.0,0.0,1.0,0.0,0.7
B003XFWSU4,1,3.0,1.0,0.0,1.0,0.0,0.7
B003XNSBXY,1,3.0,1.0,0.0,1.0,0.0,0.7
B003XO5A32,1,3.0,1.0,0.0,1.0,0.0,0.7
B003XRES32,1,3.0,1.0,0.0,1.0,0.0,0.7
B003XT6NK6,1,3.0,1.0,0.0,1.0,0.0,0.7
B003Y5AGIY,1,3.0,1.0,0.0,1.0,0.0,0.7
B003Y6184E,1,3.0,1.0,0.0,1.0,0.0,0.7
B0046TVZSW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VQSPUC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0040GWXG4,1,3.0,1.0,0.0,1.0,0.0,0.7
B003YSPQUY,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZDLATE,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ZL916U,1,3.0,1.0,0.0,1.0,0.0,0.7
B003X26LXW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C3H6915D,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C3HCQNWY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C3KKZHBC,1,3.0,1.0,0.0,1.0,0.0,0.7
B004CCS266,1,3.0,1.0,0.0,1.0,0.0,0.7
B004CJPS66,1,3.0,1.0,0.0,1.0,0.0,0.7
B00404QWUE,1,3.0,1.0,0.0,1.0,0.0,0.7
B003UT2C4U,1,3.0,1.0,0.0,1.0,0.0,0.7
B003UVZG0U,1,3.0,1.0,0.0,1.0,0.0,0.7
B003UYU16G,1,3.0,1.0,0.0,1.0,0.0,0.7
B003V5B72G,1,3.0,1.0,0.0,1.0,0.0,0.7
B003V8ALAC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003SN0IL2,1,3.0,1.0,0.0,1.0,0.0,0.7
B003WQAIJC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003WSV1RI,1,3.0,1.0,0.0,1.0,0.0,0.7
B003WV8PKG,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VAHYQY,1,3.0,1.0,0.0,1.0,0.0,0.7
B00465UNYI,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VD1CVY,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VGRDUK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0046RDQGS,1,3.0,1.0,0.0,1.0,0.0,0.7
B00436XKXG,1,3.0,1.0,0.0,1.0,0.0,0.7
B0043A1F4S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0045T45L2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0041OTZAM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0046W5EQI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004713JLU,1,3.0,1.0,0.0,1.0,0.0,0.7
B0046141OA,1,3.0,1.0,0.0,1.0,0.0,0.7
B00461DNTO,1,3.0,1.0,0.0,1.0,0.0,0.7
B003VAK1I2,1,3.0,1.0,0.0,1.0,0.0,0.7
B00352LQZS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0035JJJPK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0035MDZKM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0035WQBOY,1,3.0,1.0,0.0,1.0,0.0,0.7
B0033Z2BAQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B003JQLPYC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003JQRFHI,1,3.0,1.0,0.0,1.0,0.0,0.7
B003K1L7QW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003GZ828I,1,3.0,1.0,0.0,1.0,0.0,0.7
B003H4QPJQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C4GLY4S2,1,3.0,1.0,0.0,1.0,0.0,0.7
B003H83XP6,1,3.0,1.0,0.0,1.0,0.0,0.7
B003I4FF1O,1,3.0,1.0,0.0,1.0,0.0,0.7
B003L1AFUU,1,3.0,1.0,0.0,1.0,0.0,0.7
B003L76BJS,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ILIFEG,1,3.0,1.0,0.0,1.0,0.0,0.7
B003IPC5FM,1,3.0,1.0,0.0,1.0,0.0,0.7
B003IT6PHM,1,3.0,1.0,0.0,1.0,0.0,0.7
B003J37580,1,3.0,1.0,0.0,1.0,0.0,0.7
B003JME1CO,1,3.0,1.0,0.0,1.0,0.0,0.7
B00374DFBM,1,3.0,1.0,0.0,1.0,0.0,0.7
B003H4QV22,1,3.0,1.0,0.0,1.0,0.0,0.7
B003E2YYCG,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ES61EE,1,3.0,1.0,0.0,1.0,0.0,0.7
B003ATZBWA,1,3.0,1.0,0.0,1.0,0.0,0.7
B003BT6BM8,1,3.0,1.0,0.0,1.0,0.0,0.7
B003CFATR4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0032Z83F4,1,3.0,1.0,0.0,1.0,0.0,0.7
B00330O2U8,1,3.0,1.0,0.0,1.0,0.0,0.7
B00336EUJK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0033A7K7A,1,3.0,1.0,0.0,1.0,0.0,0.7
B0033LYPRC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0034XRDUA,1,3.0,1.0,0.0,1.0,0.0,0.7
B003DKL55S,1,3.0,1.0,0.0,1.0,0.0,0.7
B0033ZSDL2,1,3.0,1.0,0.0,1.0,0.0,0.7
B00349OSOS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0034E2CNC,1,3.0,1.0,0.0,1.0,0.0,0.7
B0034E2TFS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0034E3IRQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0034HDRH4,1,3.0,1.0,0.0,1.0,0.0,0.7
B0032HM6HS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0032R6CPK,1,3.0,1.0,0.0,1.0,0.0,0.7
B0036WT3WA,1,3.0,1.0,0.0,1.0,0.0,0.7
B0036WT3ZM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0033VKKB2,1,3.0,1.0,0.0,1.0,0.0,0.7
B003NLPHZQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B003NZS37G,1,3.0,1.0,0.0,1.0,0.0,0.7
B003O1UYHG,1,3.0,1.0,0.0,1.0,0.0,0.7
B003O3E588,1,3.0,1.0,0.0,1.0,0.0,0.7
B003O973OA,1,3.0,1.0,0.0,1.0,0.0,0.7
B003GD9G7G,1,3.0,1.0,0.0,1.0,0.0,0.7
B003GHNQ0K,1,3.0,1.0,0.0,1.0,0.0,0.7
B003P2UMQ2,1,3.0,1.0,0.0,1.0,0.0,0.7
B003P7VU40,1,3.0,1.0,0.0,1.0,0.0,0.7
B003PET5XG,1,3.0,1.0,0.0,1.0,0.0,0.7
B003765X38,1,3.0,1.0,0.0,1.0,0.0,0.7
B003Q9D2DY,1,3.0,1.0,0.0,1.0,0.0,0.7
B003QRZ7WU,1,3.0,1.0,0.0,1.0,0.0,0.7
B003I4FF28,1,3.0,1.0,0.0,1.0,0.0,0.7
B003I4FF2I,1,3.0,1.0,0.0,1.0,0.0,0.7
B003I56AGW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003EV4RSI,1,3.0,1.0,0.0,1.0,0.0,0.7
B003F5NS9W,1,3.0,1.0,0.0,1.0,0.0,0.7
B003F9HH2W,1,3.0,1.0,0.0,1.0,0.0,0.7
B003FR0136,1,3.0,1.0,0.0,1.0,0.0,0.7
B003FW0LR2,1,3.0,1.0,0.0,1.0,0.0,0.7
B003Q5GI2U,1,3.0,1.0,0.0,1.0,0.0,0.7
B0037JB75S,1,3.0,1.0,0.0,1.0,0.0,0.7
B00381AGQ6,1,3.0,1.0,0.0,1.0,0.0,0.7
B00387EW1K,1,3.0,1.0,0.0,1.0,0.0,0.7
B003K1UZLK,1,3.0,1.0,0.0,1.0,0.0,0.7
B003KPBRRW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003KVNWEC,1,3.0,1.0,0.0,1.0,0.0,0.7
B003CFB1AS,1,3.0,1.0,0.0,1.0,0.0,0.7
B0038KTAYQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0039NIRIW,1,3.0,1.0,0.0,1.0,0.0,0.7
B0039UN6SQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B003NF5IVU,1,3.0,1.0,0.0,1.0,0.0,0.7
B003A7AR4O,1,3.0,1.0,0.0,1.0,0.0,0.7
B0036ZZ72W,1,3.0,1.0,0.0,1.0,0.0,0.7
B003MVZ60S,1,3.0,1.0,0.0,1.0,0.0,0.7
B003N18O88,1,3.0,1.0,0.0,1.0,0.0,0.7
B003N2POVW,1,3.0,1.0,0.0,1.0,0.0,0.7
B003N2POXK,1,3.0,1.0,0.0,1.0,0.0,0.7
B003N3JFWU,1,3.0,1.0,0.0,1.0,0.0,0.7
B003LL1X1K,1,3.0,1.0,0.0,1.0,0.0,0.7
B003LNKAT4,1,3.0,1.0,0.0,1.0,0.0,0.7
B003LNNOCO,1,3.0,1.0,0.0,1.0,0.0,0.7
B003SHMKHS,1,3.0,1.0,0.0,1.0,0.0,0.7
B003A5TX82,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SD262U,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SUILFO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SUIMGW,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SUJFN6,1,3.0,1.0,0.0,1.0,0.0,0.7
B004T0B8O4,1,3.0,1.0,0.0,1.0,0.0,0.7
B004T0WFVE,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M8SWBK,1,3.0,1.0,0.0,1.0,0.0,0.7
B004MBGFRA,1,3.0,1.0,0.0,1.0,0.0,0.7
B004MFBH8S,1,3.0,1.0,0.0,1.0,0.0,0.7
B004N85YB0,1,3.0,1.0,0.0,1.0,0.0,0.7
B004CLYOH8,1,3.0,1.0,0.0,1.0,0.0,0.7
B004TL8ZXA,1,3.0,1.0,0.0,1.0,0.0,0.7
B004TLH6GM,1,3.0,1.0,0.0,1.0,0.0,0.7
B004TU3SIS,1,3.0,1.0,0.0,1.0,0.0,0.7
B004NCSNXM,1,3.0,1.0,0.0,1.0,0.0,0.7
B004NP1E9E,1,3.0,1.0,0.0,1.0,0.0,0.7
B004NQU4YY,1,3.0,1.0,0.0,1.0,0.0,0.7
B004NSUMTO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004O0UGRO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004O292WC,1,3.0,1.0,0.0,1.0,0.0,0.7
B004O4HTDE,1,3.0,1.0,0.0,1.0,0.0,0.7
B004T9RR6I,1,3.0,1.0,0.0,1.0,0.0,0.7
B004JU0E3A,1,3.0,1.0,0.0,1.0,0.0,0.7
B004JXVOFE,1,3.0,1.0,0.0,1.0,0.0,0.7
B004I1KJ8U,1,3.0,1.0,0.0,1.0,0.0,0.7
B004I2KA4M,1,3.0,1.0,0.0,1.0,0.0,0.7
B004I408OW,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M8SSZK,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M8SSZU,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M8ST5O,1,3.0,1.0,0.0,1.0,0.0,0.7
B004K1EZDS,1,3.0,1.0,0.0,1.0,0.0,0.7
B004K4MZ1E,1,3.0,1.0,0.0,1.0,0.0,0.7
B004UBNIMC,1,3.0,1.0,0.0,1.0,0.0,0.7
B004KN42AM,1,3.0,1.0,0.0,1.0,0.0,0.7
B004KNO59K,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2YWQP1J,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2Z2HX4L,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C329PQRV,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C32HP37T,1,3.0,1.0,0.0,1.0,0.0,0.7
B004KSQANO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004L0JI94,1,3.0,1.0,0.0,1.0,0.0,0.7
B004LT6MFI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M5MVNS,1,3.0,1.0,0.0,1.0,0.0,0.7
B004TU5MCS,1,3.0,1.0,0.0,1.0,0.0,0.7
B004K4TE5O,1,3.0,1.0,0.0,1.0,0.0,0.7
B004RL6QUQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B004RO3QPQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B004RXKWI6,1,3.0,1.0,0.0,1.0,0.0,0.7
B004RYB2EI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004XKZ1UC,1,3.0,1.0,0.0,1.0,0.0,0.7
B004XXVOGE,1,3.0,1.0,0.0,1.0,0.0,0.7
B004YD3OUC,1,3.0,1.0,0.0,1.0,0.0,0.7
B004YDL3C8,1,3.0,1.0,0.0,1.0,0.0,0.7
B004T8ZIV0,1,3.0,1.0,0.0,1.0,0.0,0.7
B004S2JX7W,1,3.0,1.0,0.0,1.0,0.0,0.7
B004M8SVGG,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SBBD8U,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SBCF4Q,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SD213O,1,3.0,1.0,0.0,1.0,0.0,0.7
B004RG19VM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2QJ4FF7,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2R4513L,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2TG6B7V,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2DX99Q2,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2HL55XM,1,3.0,1.0,0.0,1.0,0.0,0.7
B0C2J7JKNK,1,3.0,1.0,0.0,1.0,0.0,0.7
B004SBBD1C,1,3.0,1.0,0.0,1.0,0.0,0.7
B004QIPH5U,1,3.0,1.0,0.0,1.0,0.0,0.7
B004QIPKNY,1,3.0,1.0,0.0,1.0,0.0,0.7
B004QYM55O,1,3.0,1.0,0.0,1.0,0.0,0.7
B004OF9XGO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004OR016I,1,3.0,1.0,0.0,1.0,0.0,0.7
B004OVE61U,1,3.0,1.0,0.0,1.0,0.0,0.7
B004PA2B6C,1,3.0,1.0,0.0,1.0,0.0,0.7
B004PBLR3O,1,3.0,1.0,0.0,1.0,0.0,0.7
B004XAT5HW,1,3.0,1.0,0.0,1.0,0.0,0.7
B004XD8KXE,1,3.0,1.0,0.0,1.0,0.0,0.7
B004XASKIM,1,3.0,1.0,0.0,1.0,0.0,0.7
B004VF4D9E,1,3.0,1.0,0.0,1.0,0.0,0.7
B004VGAPJ0,1,3.0,1.0,0.0,1.0,0.0,0.7
B004VY77Q6,1,3.0,1.0,0.0,1.0,0.0,0.7
B004WEP94C,1,3.0,1.0,0.0,1.0,0.0,0.7
B004YE6XBS,1,3.0,1.0,0.0,1.0,0.0,0.7
B004YI9HG2,1,3.0,1.0,0.0,1.0,0.0,0.7
B004YIZWYI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004WOK2OY,1,3.0,1.0,0.0,1.0,0.0,0.7
B004WX0XP8,1,3.0,1.0,0.0,1.0,0.0,0.7
B004X692O2,1,3.0,1.0,0.0,1.0,0.0,0.7
B004X8AKDM,1,3.0,1.0,0.0,1.0,0.0,0.7
B004VEJYEO,1,3.0,1.0,0.0,1.0,0.0,0.7
B004GNSGVW,1,3.0,1.0,0.0,1.0,0.0,0.7
B004H1M6MI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004H8FNB2,1,3.0,1.0,0.0,1.0,0.0,0.7
B004HBK4T0,1,3.0,1.0,0.0,1.0,0.0,0.7
B004FV67Z2,1,3.0,1.0,0.0,1.0,0.0,0.7
B004G60A36,1,3.0,1.0,0.0,1.0,0.0,0.7
B0049P8PSQ,1,3.0,1.0,0.0,1.0,0.0,0.7
B0049PTFXA,1,3.0,1.0,0.0,1.0,0.0,0.7
B004HKIIFI,1,3.0,1.0,0.0,1.0,0.0,0.7
B004HR42LK,1,3.0,1.0,0.0,1.0,0.0,0.7
B004KPKWI6,1,3.0,1.0,0.0,1.0,0.0,0.7
B004HYGDCY,1,3.0,1.0,0.0,1.0,0.0,0.7
B004HZYA6E,1,3.0,1.0,0.0,1.0,0.0,0.7
B004I1E1LG,1,3.0,1.0,0.0,1.0,0.0,0.7
B004A9PBJW,1,3.0,1.0,0.0,1.0,0.0,0.7
B004AA2Y9Q,1,3.0,1.0,0.0,1.0,0.0,0.7
